EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  246         6.0000000000000000E+000         7.9474796884220620E+000         7.9474048639285613E+000        -5.6697515745777706E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.4064085032498408E+000         3.4073679970348172E+000        -3.0815066734233525E+001         4.3485858974555027E+000         5.2870960889602836E-001         4.2782988941081133E+000         7.1541229409686458E-001         6.6321415066771295E-005         2.7023636539859652E-001         2.4964136823044988E-003         6.1085863473548906E-003         7.4937298556708836E+000         1.1326426587717089E+000         1.9317514057084761E-002         7.0842418588435929E-001         2.7702365811516722E-001         2.4254554960698518E-005         0.0000000000000000E+000
  247         6.0000000000000000E+000         7.9508900077016644E+000         7.9508150990514519E+000        -5.6768730578600145E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.4070181081855919E+000         3.4079772726997994E+000        -3.0813351740670285E+001         4.3486823441067566E+000         5.2882151806139621E-001         4.2782586807597545E+000         7.1541229177433119E-001         6.6321415943856592E-005         2.7023636762039593E-001         2.4964136989354003E-003         6.1085863880498917E-003         7.4937644371416123E+000         1.1324184566875783E+000         1.9312774245209784E-002         7.0841653038637109E-001         2.7703147143555890E-001         2.4262939003408326E-005         0.0000000000000000E+000
  248         6.0000000000000000E+000         7.9542975798874878E+000         7.9542225870738559E+000        -5.6839892207906991E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.4076272264642187E+000         3.4085860621307176E+000        -3.0811638342952463E+001         4.3487787106624154E+000         5.2893334408939241E-001         4.2782184857861214E+000         7.1541228944544977E-001         6.6321416821292939E-005         2.7023636984836530E-001         2.4964137156015440E-003         6.1085864288311304E-003         7.4937989869274153E+000         1.1321944212872661E+000         1.9308038260542400E-002         7.0840887459872404E-001         2.7703928505560255E-001         2.4271321988097072E-005         0.0000000000000000E+000
  249         6.0000000000000000E+000         8.1862754761746217E+000         8.1861947675400817E+000        -6.1666027031408092E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.4491162594827900E+000         3.4500481646929932E+000        -3.0694880034402495E+001         4.3553314046654403E+000         5.3657247259262819E-001         4.2754294518242171E+000         7.1541231811093775E-001         6.6321464288523444E-005         2.7023634048094181E-001         2.4964137151447059E-003         6.1085864277221243E-003         7.4961502074696265E+000         1.1169253645339934E+000         1.8985774260232215E-002         7.0785141694435394E-001         2.7760771906902421E-001         2.4840872854107849E-005         0.0000000000000000E+000
  250         6.0000000000000000E+000         8.4746906318462507E+000         8.4746018523842501E+000        -6.7760607545061865E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.5007244202749650E+000         3.5016314637928811E+000        -3.0550921468504772E+001         4.3634845913077873E+000         5.4607017970402150E-001         4.2719617452008718E+000         7.1541178554382900E-001         6.6321586138361985E-005         2.7023685342206216E-001         2.4964171559916423E-003         6.1085948473108085E-003         7.4990562450081457E+000         1.0979004711032687E+000         1.8584949373347835E-002         7.0716696017712111E-001         2.7830628519766787E-001         2.5598160175876402E-005         0.0000000000000000E+000
  251         6.0000000000000000E+000         8.4783016721299855E+000         8.4782127900900459E+000        -6.7836785536937483E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.5013711012011335E+000         3.5022777355917585E+000        -3.0549107586576959E+001         4.3635866843788689E+000         5.4618933402494352E-001         4.2719178476436781E+000         7.1541178067544609E-001         6.6321587704787631E-005         2.7023685810246695E-001         2.4964171882655983E-003         6.1085949262838996E-003         7.4990927800699394E+000         1.0976625460380383E+000         1.8579933414493224E-002         7.0715786151272830E-001         2.7831556019832782E-001         2.5607541759092690E-005         0.0000000000000000E+000
  252         6.0000000000000000E+000         8.4819096095095823E+000         8.4818206248815819E+000        -6.7912903591087992E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.5020172322664771E+000         3.5029234574331438E+000        -3.0547295492739750E+001         4.3636886871171132E+000         5.4630839408112586E-001         4.2718739715595939E+000         7.1541177579952497E-001         6.6321589271218671E-005         2.7023686279018522E-001         2.4964172205830300E-003         6.1085950053633735E-003         7.4991292795934621E+000         1.0974248099194059E+000         1.8574921775093092E-002         7.0714876265772808E-001         2.7832483539417507E-001         2.5616921906813581E-005         0.0000000000000000E+000
  253         6.0000000000000000E+000         8.4855144491701378E+000         8.4854253619439550E+000        -6.7988961809214693E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.5026628143903249E+000         3.5035686302365052E+000        -3.0545485184027143E+001         4.3637905996734982E+000         5.4642736003027992E-001         4.2718301169123576E+000         7.1541177091607011E-001         6.6321590837655931E-005         2.7023686748521281E-001         2.4964172529439166E-003         6.1085950845491763E-003         7.4991657436377661E+000         1.0971872624306636E+000         1.8569914447926630E-002         7.0713966361233582E-001         2.7833411078499704E-001         2.5626300622300326E-005         0.0000000000000000E+000
  254         6.0000000000000000E+000         8.6059864705268740E+000         8.6058940543678251E+000        -7.0510929845914700E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.5242493801251396E+000         3.5251425474017308E+000        -3.0484792085058135E+001         4.3671914559676699E+000         5.5041893030934308E-001         4.2703329334464284E+000         7.1541176776906101E-001         6.6321636554595389E-005         2.7023686966728244E-001         2.4964173569323863E-003         6.1085953390210418E-003         7.5003856041316945E+000         1.0892423092078332E+000         1.8402688394754660E-002         7.0681199382422200E-001         2.7866777094941730E-001         2.5934947209043842E-005         0.0000000000000000E+000
  255         6.0000000000000000E+000         9.0315894697411583E+000         9.0313995118521557E+000        -1.9925667447912847E-010         0.0000000000000000E+000         0.0000000000000000E+000         3.5995572963609090E+000         3.6003540009718069E+000        -3.0275075914845747E+001         4.3790547109549758E+000         5.6434637845261859E-001         4.2651326812962971E+000         7.1541090315071654E-001         6.6321865119028678E-005         2.7023770257898772E-001         2.4964229186007886E-003         6.1086089482696284E-003         7.5046069713414010E+000         1.0614963430040181E+000         1.7823104828473098E-002         7.0568315015586036E-001         2.7981817224956318E-001         2.7085813916229955E-005         0.0000000000000000E+000
  256         6.0000000000000000E+000         9.0394820228663679E+000         9.0392666093080756E+000        -2.2941847616397563E-010         0.0000000000000000E+000         0.0000000000000000E+000         3.6007239620209446E+000         3.6015266649243682E+000        -3.0271899003627325E+001         4.3792369059392655E+000         5.6456532131405479E-001         4.2650548369454109E+000         7.1541089752663900E-001         6.6321867028566582E-005         2.7023770798855018E-001         2.4964229563932301E-003         6.1086090407465503E-003         7.5046699007713658E+000         1.0610678468298786E+000         1.7815032496458286E-002         7.0566402706361986E-001         2.7983767779621371E-001         2.7105870238572307E-005         0.0000000000000000E+000
  257         6.0000000000000000E+000         9.0495838469659446E+000         9.0493348385072334E+000        -2.6802125525699300E-010         0.0000000000000000E+000         0.0000000000000000E+000         3.6022125506056328E+000         3.6029964704800030E+000        -3.0267939164201419E+001         4.3794682242423715E+000         5.6484697900018754E-001         4.2649523012246213E+000         7.1541089007728931E-001         6.6321869486616865E-005         2.7023771515591205E-001         2.4964230062124804E-003         6.1086091626522693E-003         7.5047486482892438E+000         1.0605143228222922E+000         1.7804709496670464E-002         7.0563882039950954E-001         2.7986338474534023E-001         2.7131585926240985E-005         0.0000000000000000E+000
